Year,Site number,Species,Total cover cm,Scientific name,Common name,Life form,Native to U.S.,Duration,Site name,Latitude,Longitude,Date type,Reaches,Current usgs gauge,Nearest USGS gauge
2008,25,MUAS,0.41000000000000003,Muhlenbergia asperifolia,scratchgrass,G,Native,Perennial,Crawford,34.637561057629,-106.74347269011,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2008,25,PACA6,1.04,Panicum capillare L.,witchgrass,G,Native,Annual,Crawford,34.637561057629,-106.74347269011,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2008,25,SATR12,0.28,Salsola fragus,prickly Russian thistle,F,Exotic,Annual,Crawford,34.637561057629,-106.74347269011,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2008,25,SEVI4,1.32,Setaria viridis,green bristlegrass,G,Exotic,Annual,Crawford,34.637561057629,-106.74347269011,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2008,25,TACH2,13.119999999999997,Tamarix chinensis,saltcedar,T,Exotic,Perennial,Crawford,34.637561057629,-106.74347269011,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,1,AMFR,2.84,Amorpha fruticosa,desert false indigo,S,Native,Perennial,Alameda,35.1880598884,-106.646949118,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,1,CHAMA15,0.01,Chamaesyce Gray,sandmat,F,Native,Perennial,Alameda,35.1880598884,-106.646949118,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,1,CHER2,0.06,Chaetopappa ericoides,rose heath,F,Native,Perennial,Alameda,35.1880598884,-106.646949118,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,1,COCA5,0.03,Conyza canadensis,Canadian horseweed,F,Native,Annual/Biennial,Alameda,35.1880598884,-106.646949118,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,1,ELAN,3.32,Elaeagnus angustifolia,Russian olive,T,Exotic,Perennial,Alameda,35.1880598884,-106.646949118,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,1,ELCA4,0.92,Elymus canadensis,Canada wildrye,G,Native,Perennial,Alameda,35.1880598884,-106.646949118,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,1,ELEL5,1.19,Elymus elymoides,squirreltail,G,Native,Perennial,Alameda,35.1880598884,-106.646949118,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,1,FOPUP,164.22,Forestiera pubescens var. pubescens,New Mexico olive,S,Native,Perennial,Alameda,35.1880598884,-106.646949118,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,1,GUSA2,0.6,Gutierrezia sarothrae,broom snakeweed,S,Native,Perennial,Alameda,35.1880598884,-106.646949118,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,1,PAVI5,7.429999999999999,Parthenocissus vitacea,thicket creeper,S,Native,perennial,Alameda,35.1880598884,-106.646949118,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,1,PODEW,175.45,Populus deltoides ssp. wislizenii,Rio Grande cottonwood,T,Native,Perennial,Alameda,35.1880598884,-106.646949118,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,1,SAEX,0.21,Salix exigua,narrowleaf willow,S,Native,Perennial,Alameda,35.1880598884,-106.646949118,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,1,SAGO,1.4,Salix gooddingii,Goodding's willow,T,Native,Perennial,Alameda,35.1880598884,-106.646949118,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,1,SATR12,0.05,Salsola fragus,prickly Russian thistle,F,Exotic,Annual,Alameda,35.1880598884,-106.646949118,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,1,SPAI,0.22,Sporobolus airoides,alkali sacaton,G,Native,Perennial,Alameda,35.1880598884,-106.646949118,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,1,SPAN3,0.05,Sphaeralcea angustifolia,copper globemallow,F,Native,Perennial,Alameda,35.1880598884,-106.646949118,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,1,SPORO,0.15,Sporobolus sp.,dropseed,G,Native,Unknown,Alameda,35.1880598884,-106.646949118,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,1,TACH2,1.19,Tamarix chinensis,saltcedar,T,Exotic,Perennial,Alameda,35.1880598884,-106.646949118,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,1,ULPU,17.089999999999996,Ulmus pumila,Siberian elm,T,Exotic,Perennial,Alameda,35.1880598884,-106.646949118,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,2,ACHY,2.6099999999999994,Achnatherum hymenoides,Indian rice grass,G,Native,Perennial,Rio Grande Nature Center,35.1267624154,-106.688450012,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,2,AMFR,1.53,Amorpha fruticosa,desert false indigo,S,Native,Perennial,Rio Grande Nature Center,35.1267624154,-106.688450012,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,2,ARPU9,0.78,Aristida purpurea,purple threeawn,G,Native,Perennial,Rio Grande Nature Center,35.1267624154,-106.688450012,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,2,ATCA2,2.45,Atriplex canescens,fourwing saltbush,S,Native,Perennial,Rio Grande Nature Center,35.1267624154,-106.688450012,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,2,COCA5,0.07,Conyza canadensis,Canadian horseweed,F,Native,Annual/Biennial,Rio Grande Nature Center,35.1267624154,-106.688450012,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,2,ELEL5,37.95000000000003,Elymus elymoides,squirreltail,G,Native,Perennial,Rio Grande Nature Center,35.1267624154,-106.688450012,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,2,GUSA2,17.119999999999997,Gutierrezia sarothrae,broom snakeweed,S,Native,Perennial,Rio Grande Nature Center,35.1267624154,-106.688450012,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,2,MACA2,0.21,Machaeranthera canescens,hoary tansyaster,F,Native,Annual/Biennial/Perennial,Rio Grande Nature Center,35.1267624154,-106.688450012,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,2,MEOF,0.97,Melilotus officinalis,white sweetclover,F,Exotic,Unknown,Rio Grande Nature Center,35.1267624154,-106.688450012,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,2,PAOB,0.35,Panicum obtusum,vine mesquite,G,Native,Perennial,Rio Grande Nature Center,35.1267624154,-106.688450012,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,2,PODEW,153.64000000000001,Populus deltoides ssp. wislizenii,Rio Grande cottonwood,T,Native,Perennial,Rio Grande Nature Center,35.1267624154,-106.688450012,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,2,SATR12,1.9200000000000006,Salsola fragus,prickly Russian thistle,F,Exotic,Annual,Rio Grande Nature Center,35.1267624154,-106.688450012,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,2,SEFL3,0.06,Senecio flaccidus,threadleaf ragwort,F,Native,Perennial,Rio Grande Nature Center,35.1267624154,-106.688450012,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,2,SPCR,3.4400000000000004,Sporobolus cryptandrus,sand dropseed,G,Native,Perennial,Rio Grande Nature Center,35.1267624154,-106.688450012,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,2,SPORO,1.8600000000000003,Sporobolus sp.,dropseed,G,Native,Unknown,Rio Grande Nature Center,35.1267624154,-106.688450012,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2009,3,AMFR,1.1099999999999999,Amorpha fruticosa,desert false indigo,S,Native,Perennial,Los Lunas,34.8123850767529,-106.714471968474,Center well ground EMLID,Isleta Reach,8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
2009,3,AMPS,0.29,Ambrosia psilostachya,Cuman ragweed,F,Native,Perennial,Los Lunas,34.8123850767529,-106.714471968474,Center well ground EMLID,Isleta Reach,8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
2009,3,ANCA10,150.52,Anemopsis californica,yerba mansa,F,Native,Perennial,Los Lunas,34.8123850767529,-106.714471968474,Center well ground EMLID,Isleta Reach,8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
2009,3,APCA,7.280000000000001,Apocynum cannabinum,Indianhemp,F,Native,Perennial,Los Lunas,34.8123850767529,-106.714471968474,Center well ground EMLID,Isleta Reach,8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
2009,3,BASA4,1.8800000000000001,Baccharis salicina,Great Plains false willow,S,Native,Perennial,Los Lunas,34.8123850767529,-106.714471968474,Center well ground EMLID,Isleta Reach,8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
2009,3,CAREX,45.510000000000005,Carex sp.,sedge,G,Native,Perennial,Los Lunas,34.8123850767529,-106.714471968474,Center well ground EMLID,Isleta Reach,8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
2009,3,ELAN,30.060000000000002,Elaeagnus angustifolia,Russian olive,T,Exotic,Perennial,Los Lunas,34.8123850767529,-106.714471968474,Center well ground EMLID,Isleta Reach,8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
2009,3,EUOC4,1.21,Euthamia occidentalis,western goldentop,F,Native,Perennial,Los Lunas,34.8123850767529,-106.714471968474,Center well ground EMLID,Isleta Reach,8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
2009,3,FOPUP,1.5,Forestiera pubescens var. pubescens,New Mexico olive,S,Native,Perennial,Los Lunas,34.8123850767529,-106.714471968474,Center well ground EMLID,Isleta Reach,8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
2009,3,GRASS,0.14,.,Annual grass,G,Unknown,Annual,Los Lunas,34.8123850767529,-106.714471968474,Center well ground EMLID,Isleta Reach,8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
2009,3,HOJU,0.41,Hordeum jubatum,foxtail barley,G,Native,Perennial,Los Lunas,34.8123850767529,-106.714471968474,Center well ground EMLID,Isleta Reach,8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
2009,3,MEOF,4.6,Melilotus officinalis,white sweetclover,F,Exotic,Unknown,Los Lunas,34.8123850767529,-106.714471968474,Center well ground EMLID,Isleta Reach,8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
2009,3,MOAL,4.59,Morus alba,white mulberry,T,Exotic,Perennial,Los Lunas,34.8123850767529,-106.714471968474,Center well ground EMLID,Isleta Reach,8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
2009,3,MUAS,21.110000000000017,Muhlenbergia asperifolia,scratchgrass,G,Native,Perennial,Los Lunas,34.8123850767529,-106.714471968474,Center well ground EMLID,Isleta Reach,8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
2009,3,PAOB,0.13,Panicum obtusum,vine mesquite,G,Native,Perennial,Los Lunas,34.8123850767529,-106.714471968474,Center well ground EMLID,Isleta Reach,8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
2009,3,PAVI5,8.44,Parthenocissus vitacea,thicket creeper,S,Native,perennial,Los Lunas,34.8123850767529,-106.714471968474,Center well ground EMLID,Isleta Reach,8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
2009,3,PODEW,140.5,Populus deltoides ssp. wislizenii,Rio Grande cottonwood,T,Native,Perennial,Los Lunas,34.8123850767529,-106.714471968474,Center well ground EMLID,Isleta Reach,8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
2009,3,RIAU,2,Ribes aureum,golden currant,S,Native,Perennial,Los Lunas,34.8123850767529,-106.714471968474,Center well ground EMLID,Isleta Reach,8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
2009,3,SAEX,63.28,Salix exigua,narrowleaf willow,S,Native,Perennial,Los Lunas,34.8123850767529,-106.714471968474,Center well ground EMLID,Isleta Reach,8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
2009,3,SAGO,11.36,Salix gooddingii,Goodding's willow,T,Native,Perennial,Los Lunas,34.8123850767529,-106.714471968474,Center well ground EMLID,Isleta Reach,8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
2009,3,ULPU,29.85,Ulmus pumila,Siberian elm,T,Exotic,Perennial,Los Lunas,34.8123850767529,-106.714471968474,Center well ground EMLID,Isleta Reach,8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
2009,4,AMPS,9.09,Ambrosia psilostachya,Cuman ragweed,F,Native,Perennial,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,APCA,1.48,Apocynum cannabinum,Indianhemp,F,Native,Perennial,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,ASSU2,4.480000000000001,Asclepias subverticillata,horsetail milkweed,F,Native,Perennial,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,BIFR,11.049999999999999,Bidens frondosa,devil's beggartick,F,Native,Annual,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,CAREX,37.98999999999999,Carex sp.,sedge,G,Native,Perennial,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,COCA5,1.1,Conyza canadensis,Canadian horseweed,F,Native,Annual/Biennial,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,DISP,22.729999999999993,Distichlis spicata,inland saltgrass,G,Perennial,Native,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,ECMUM,0.18000000000000002,Echinochloa muricata (Beauv.) Fern. var. microstachya Wieg.,rough barnyardgrass,G,Native,Annual,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,ELAN,85.32,Elaeagnus angustifolia,Russian olive,T,Exotic,Perennial,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,ELCA4,2.18,Elymus canadensis,Canada wildrye,G,Native,Perennial,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,EQLA,4.169999999999999,Equisetum laevigatum,smooth horsetail,F,Native,Perennial,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,ERPE,0.06999999999999999,Eragrostis pectinacea (Michx.) Nees ex Steud.,tufted lovegrass,G,Native,Annual/Perennial,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,EUOC4,2.0200000000000005,Euthamia occidentalis,western goldentop,F,Native,Perennial,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,FORB,0.06,.,Annual dicot seedling,F,Unknown,Annual,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,GRASS,0.07,.,Annual grass,G,Unknown,Annual,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,HEAN3,0.51,Helianthus annuus,common sunflower,F,Native,Annual,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,HOJU,0.14,Hordeum jubatum,foxtail barley,G,Native,Perennial,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,JUARL,0.01,Juncus arcticus,mountain rush,G,Native,Perennial,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,LATAP,0.25,Lactuca tatarica var. pulchella,blue lettuce,F,Native,Biennial/Perennial,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,MACA2,0.3,Machaeranthera canescens,hoary tansyaster,F,Native,Annual/Biennial/Perennial,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,MEOF,0.05,Melilotus officinalis,white sweetclover,F,Exotic,Unknown,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,MINT,0.05,.,unidentified mint,F,Unknown,Unknown,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,MUAS,19.349999999999994,Muhlenbergia asperifolia,scratchgrass,G,Native,Perennial,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,PACA6,4.680000000000001,Panicum capillare L.,witchgrass,G,Native,Annual,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,PAOB,92.38000000000001,Panicum obtusum,vine mesquite,G,Native,Perennial,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,PODEW,145.56,Populus deltoides ssp. wislizenii,Rio Grande cottonwood,T,Native,Perennial,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,POLA4,0.08,Polygonum lapathifolium,curlytop knotweed,F,Native,Annual,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,SAEX,45.80000000000001,Salix exigua,narrowleaf willow,S,Native,Perennial,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,SOHA,0.71,Sorghum halepense,Johnsongrass,G,Exotic,Perennial,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,SPAI,0.94,Sporobolus airoides,alkali sacaton,G,Native,Perennial,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,4,SYER,0.31,Symphyotrichum ericoides,white heath aster,F,Native,Perennial,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2009,5,ANCA10,0.05,Anemopsis californica,yerba mansa,F,Native,Perennial,Santa Ana,35.34284,-106.5458,Est from map,Angostura Reach,.,.
2009,5,DISP,5.24,Distichlis spicata,inland saltgrass,G,Perennial,Native,Santa Ana,35.34284,-106.5458,Est from map,Angostura Reach,.,.
2009,5,ELEL5,6.870000000000001,Elymus elymoides,squirreltail,G,Native,Perennial,Santa Ana,35.34284,-106.5458,Est from map,Angostura Reach,.,.
2009,5,FOPUP,1.17,Forestiera pubescens var. pubescens,New Mexico olive,S,Native,Perennial,Santa Ana,35.34284,-106.5458,Est from map,Angostura Reach,.,.
